h,k,l,Fo^2_raw,Fo^2_sigma_raw,asu_h,asu_k,asu_l,Resolution,xobs,yobs,zobs,frame,Fc^2,Fo^2_fcf,Fo^2_sigma_fcf,fcf_asu_count,Fo^2_scaled,Fo^2_sigma_scaled,SRES,absSRES,Miller,asu,hkl
10,-3,-2,7812.429999999999,3796.0399999999995,2,10,3,1.1203044821580264,342.1,145.9,2876.6,2877,0.17,4.49,2.51,28,6.298396008716327,3.0603747086281126,2.00249858013744,2.00249858013744,"(10, -3, -2)","(2, 10, 3)","(10, -3, -2)"
14,7,2,2434.53,1981.05,2,14,7,0.7547022099496009,454.7,249.4,2876.9,2877,0.67,2.975,2.285,22,1.9627227424885934,1.5971262991242776,0.8094054572875092,0.8094054572875092,"(14, 7, 2)","(2, 14, 7)","(14, 7, 2)"
14,0,-1,10603.0,5126.67,0,14,1,0.8484811183060162,409.3,159.0,2877.2,2877,0.98,2.53,2.13,13,8.548158880197226,4.133131159703925,1.8310957450330143,1.8310957450330143,"(14, 0, -1)","(0, 14, 1)","(14, 0, -1)"
-16,3,2,8050.880000000001,4128.159999999999,2,16,3,0.7261045450958988,74.9,389.7,2877.3,2877,7.24,9.525,4.9,30,6.490634854796025,3.328130487868997,-0.22516098690703495,0.22516098690703495,"(-16, 3, 2)","(2, 16, 3)","(-16, 3, 2)"
15,12,4,683.31,1294.44,4,15,12,0.6069388402830684,498.4,306.0,2877.4,2877,0.01,0.83,1.44,15,0.5508858289566695,1.0435800038557481,0.5182983834092657,0.5182983834092657,"(15, 12, 4)","(4, 15, 12)","(15, 12, 4)"
-18,-4,-1,621.89,1525.4399999999998,1,18,4,0.6449085070028866,6.3,311.0,2877.8,2878,0.05,0.755,1.395,28,0.5013689074795674,1.2298126456859433,0.36702249652654273,0.36702249652654273,"(-18, -4, -1)","(1, 18, 4)","(-18, -4, -1)"
-12,1,1,3874.8099999999995,2353.63,1,12,1,0.9855958527365601,109.1,338.3,2878.0,2878,0.02,4.66,2.79,12,3.123879233290296,1.8975010077523908,1.6357721132211005,1.6357721132211005,"(-12, 1, 1)","(1, 12, 1)","(-12, 1, 1)"
-6,-3,-1,5831.38,3040.24,1,6,3,1.7558862558486705,154.0,249.6,2878.1,2878,0.09,11.83,5.57,21,4.70126970959205,2.45104730302092,1.8813466814404816,1.8813466814404816,"(-6, -3, -1)","(1, 6, 3)","(-6, -3, -1)"
19,1,-1,778.58,1574.41,1,19,1,0.6250603959799322,474.3,138.9,2878.2,2878,1.73,2.39,2.0,13,0.627692685178153,1.2692923533501195,-0.8684424135325964,0.8684424135325964,"(19, 1, -1)","(1, 19, 1)","(19, 1, -1)"
-6,-14,-6,2377.0499999999997,1891.6299999999999,6,14,6,0.7274579564196195,80.5,105.1,2878.4,2878,6.18,7.825,4.03,12,1.916382256547469,1.5250357240920003,-2.7957494215363843,2.7957494215363843,"(-6, -14, -6)","(6, 14, 6)","(-6, -14, -6)"
10,11,4,8028.519999999999,4045.1299999999997,4,11,10,0.7735726777515565,433.8,325.6,2878.4,2878,8.96,11.69,5.78,19,6.472608180028391,3.2611915430587763,-0.7627248467713753,0.7627248467713753,"(10, 11, 4)","(4, 11, 10)","(10, 11, 4)"
16,5,1,9627.41,4779.640000000001,1,16,5,0.7091706298695003,465.7,210.4,2878.9,2879,8.26,9.67,4.77,26,7.761636356201035,3.85335490994491,-0.1293324013608935,0.1293324013608935,"(16, 5, 1)","(1, 16, 5)","(16, 5, 1)"
0,7,3,15712.0,6474.340000000001,0,7,3,1.5637283089264364,289.2,339.2,2878.9,2879,19.27,31.810000000000002,13.075,12,12.66704445210401,5.219625291371887,-1.2650248206151438,1.2650248206151438,"(0, 7, 3)","(0, 7, 3)","(0, 7, 3)"
15,-11,-6,4675.32,2572.92,6,15,11,0.6093174470741017,347.8,9.1,2879.7,2880,1.96,2.41,1.97,15,3.7692519264136277,2.0742930251850464,0.8722258159510639,0.8722258159510639,"(15, -11, -6)","(6, 15, 11)","(15, -11, -6)"
18,-6,-4,245.47999999999996,1119.86,4,18,6,0.6141597810847986,415.6,54.3,2879.7,2880,0.81,1.18,1.53,24,0.19790644552587144,0.9028332739392309,-0.6779696452739825,0.6779696452739825,"(18, -6, -4)","(4, 18, 6)","(18, -6, -4)"
5,15,6,1378.5400000000002,1268.8899999999999,5,15,6,0.7041939323833987,400.9,409.7,2880.1,2880,0.05,1.66,1.82,23,1.1113815847125423,1.0229815449866508,1.0375373729018664,1.0375373729018664,"(5, 15, 6)","(5, 15, 6)","(5, 15, 6)"
-12,-8,-3,556.63,2235.47,3,12,8,0.8084355974395077,49.4,222.0,2880.1,2880,0.45,2.14,2.01,19,0.4487561706577556,1.8022401897495512,-0.0006901573659930856,0.0006901573659930856,"(-12, -8, -3)","(3, 12, 8)","(-12, -8, -3)"
14,-9,-5,1372.15,1328.51,5,14,9,0.6852859436055226,349.0,41.4,2880.2,2880,0.73,1.77,1.67,21,1.1062299544904861,1.0710473030209202,0.3512729581871114,0.3512729581871114,"(14, -9, -5)","(5, 14, 9)","(14, -9, -5)"
-9,-1,0,32159.0,13530.0,0,9,1,1.3151290440253476,131.6,293.0,2880.5,2880,22.46,26.525,10.82,12,25.92664731003137,10.907911878625717,0.3178103516608287,0.3178103516608287,"(-9, -1, 0)","(0, 9, 1)","(-9, -1, 0)"
17,-4,-3,1893.76,1766.0200000000002,3,17,4,0.6720637504830743,417.6,87.0,2880.6,2881,2.79,4.365,2.48,30,1.526752934166019,1.4237687018396594,-0.8872558191521785,0.8872558191521785,"(17, -4, -3)","(3, 17, 4)","(17, -4, -3)"
-17,3,2,3658.71,2470.7200000000003,2,17,3,0.6852859436055226,63.2,396.0,2880.7,2881,1.62,3.035,2.2800000000000002,30,2.9496589999591056,1.9918991897086573,0.6675332802126329,0.6675332802126329,"(-17, 3, 2)","(2, 17, 3)","(-17, 3, 2)"
-15,-6,-2,704.9200000000001,1581.86,2,15,6,0.7315640546375526,27.6,265.9,2880.7,2881,0.38,1.8250000000000002,1.94,26,0.5683078522897888,1.2752985575996212,0.14765785718775024,0.14765785718775024,"(-15, -6, -2)","(2, 15, 6)","(-15, -6, -2)"
-2,-7,-3,21258.0,8815.19,2,7,3,1.512444512445269,174.9,171.6,2881.1,2881,28.92,39.05,16.15,25,17.138240259854065,7.106823038680165,-1.6578096395564637,1.6578096395564637,"(-2, -7, -3)","(2, 7, 3)","(-2, -7, -3)"
-13,8,4,8196.71,3915.2599999999993,4,13,8,0.754702209949601,143.7,435.6,2881.1,2881,4.26,6.75,3.51,21,6.6082032797228525,3.1564901006583974,0.7439286057741958,0.7439286057741958,"(-13, 8, 4)","(4, 13, 8)","(-13, 8, 4)"
2,17,7,729.19,1024.1599999999999,2,17,7,0.6439649680820838,379.0,454.5,2881.1,2881,0.15,0.91,1.36,23,0.5878743727106495,0.8256797508952929,0.5303198634044953,0.5303198634044953,"(2, 17, 7)","(2, 17, 7)","(2, 17, 7)"
11,4,1,50106.0,20620.0,1,11,4,1.0137614024805939,399.8,230.6,2881.3,2881,36.65,50.68,20.71,26,40.395553036985966,16.623883439561144,0.2253115555461839,0.2253115555461839,"(11, 4, 1)","(1, 11, 4)","(11, 4, 1)"
-5,-16,-7,433.89,1066.64,5,16,7,0.6555688739444917,78.3,72.8,2881.3,2881,0.29,0.97,1.62,23,0.3498029478948198,0.8599272081461445,0.06954419784407649,0.06954419784407649,"(-5, -16, -7)","(5, 16, 7)","(-5, -16, -7)"
9,6,2,22908.0,9866.930000000002,2,9,6,1.0826363636363638,389.4,268.1,2881.4,2881,7.09,11.18,5.06,19,18.46847341578403,7.954737838327307,1.4304020631529264,1.4304020631529264,"(9, 6, 2)","(2, 9, 6)","(9, 6, 2)"
13,-7,-4,8624.65,3948.2599999999998,4,13,7,0.7785156844535447,350.9,74.2,2881.4,2881,7.49,12.89,5.79,21,6.9532093262371975,3.183094763776997,-0.16863798083279732,0.16863798083279732,"(13, -7, -4)","(4, 13, 7)","(13, -7, -4)"
-10,-10,-4,10342.0,5241.640000000001,4,10,10,0.8103048151890242,59.7,183.2,2881.5,2882,2.88,8.085,4.01,10,8.337740180986486,4.2258201936053,1.291522102441884,1.291522102441884,"(-10, -10, -4)","(4, 10, 10)","(-10, -10, -4)"
7,-8,-4,17862.000000000004,7332.33,4,8,7,1.0485289843431855,273.5,100.6,2881.6,2882,15.22,23.05,9.98,25,14.400378564376393,5.911338470436341,-0.13865242867121907,0.13865242867121907,"(7, -8, -4)","(4, 8, 7)","(7, -8, -4)"
-11,13,6,864.3799999999999,950.0740000000001,6,13,11,0.6595785068878961,200.0,486.6,2882.0,2882,1.39,2.44,1.93,23,0.6968648092865112,0.7659514759921249,-0.9049335531545019,0.9049335531545019,"(-11, 13, 6)","(6, 13, 11)","(-11, 13, 6)"
-8,-12,-5,8870.550000000001,4453.9,5,12,8,0.7801845302795705,70.1,144.3,2882.0,2882,12.78,16.315,7.09,24,7.151454376566398,3.5907426989069533,-1.5675157190034723,1.5675157190034723,"(-8, -12, -5)","(5, 12, 8)","(-8, -12, -5)"
7,1,0,234511.0,94028.00000000001,0,7,1,1.6841869314301192,332.8,218.0,2882.2,2882,238.77,253.87,101.715,12,189.0632167456316,75.80555344592898,-0.6557142715120938,0.6557142715120938,"(7, 1, 0)","(0, 7, 1)","(7, 1, 0)"
-4,-5,-2,20065.999999999996,8472.420000000002,2,5,4,1.7752889029363332,164.6,210.9,2882.3,2882,7.09,30.27,12.4,23,16.177247579933745,6.830481209069188,1.3303963954791544,1.3303963954791544,"(-4, -5, -2)","(2, 5, 4)","(-4, -5, -2)"
18,3,0,3804.5499999999997,2562.27,0,18,3,0.6526091799398335,475.6,171.5,2882.4,2882,1.17,1.22,1.44,13,3.0672354869050604,2.0657069748149532,0.9184436660359417,0.9184436660359417,"(18, 3, 0)","(0, 18, 3)","(18, 3, 0)"
8,13,5,1896.95,1587.18,5,13,8,0.74142195509971,422.8,364.7,2882.9,2883,1.79,2.35,1.94,21,1.5293247182674836,1.2795875517751047,-0.20371820698856852,0.20371820698856852,"(8, 13, 5)","(5, 13, 8)","(8, 13, 5)"
16,-2,-2,5979.340000000001,3212.6899999999996,2,16,2,0.732948283036437,419.7,119.6,2883.4,2883,10.07,8.73,3.96,13,4.820555344592898,2.590076822863418,-2.026752492076147,2.026752492076147,"(16, -2, -2)","(2, 16, 2)","(16, -2, -2)"
-16,-6,-2,809.03,1718.1200000000001,2,16,6,0.6921965649000721,15.4,272.4,2883.5,2884,1.01,1.32,1.54,26,0.652241533419406,1.385151630222056,-0.2582810854601103,0.2582810854601103,"(-16, -6, -2)","(2, 16, 6)","(-16, -6, -2)"
-13,-8,-3,57122.0,23823.999999999996,3,13,8,0.765539514286418,37.4,228.7,2883.8,2884,52.76,59.935,24.855,20,46.05186565638272,19.206954367803327,-0.34925549439853654,0.34925549439853654,"(-13, -8, -3)","(3, 13, 8)","(-13, -8, -3)"
-13,1,1,3691.71,2258.89,1,13,1,0.9107039915548403,96.8,344.5,2883.8,2884,1.13,5.32,2.6500000000000004,12,2.9762636630777046,1.82112143854463,1.0138059022319608,1.0138059022319608,"(-13, 1, 1)","(1, 13, 1)","(-13, 1, 1)"
-18,3,2,727.27,1423.25,2,18,3,0.6487245669760162,51.0,401.7,2883.9,2884,0.0,0.935,1.6600000000000001,28,0.5863264650382946,1.147426872228681,0.5109924468645705,0.5109924468645705,"(-18, 3, 2)","(2, 18, 3)","(-18, 3, 2)"
7,8,3,4046.2000000000007,2603.7900000000004,3,8,7,1.0781901996203536,378.5,306.8,2884.0,2884,0.41,7.86,4.135,20,3.2620541791053497,2.0991804782296275,1.358651249229732,1.358651249229732,"(7, 8, 3)","(3, 8, 7)","(7, 8, 3)"
13,2,0,3188.2000000000003,2302.5299999999997,0,13,2,0.9054245036400925,410.4,191.7,2884.3,2884,7.32,12.16,5.56,13,2.5703329380217674,1.8563040900141958,-2.558668640299074,2.558668640299074,"(13, 2, 0)","(0, 13, 2)","(13, 2, 0)"
4,-4,-2,98424.00000000001,39493.0,2,4,4,1.984833333333334,264.3,172.2,2884.6,2885,110.32,97.69,39.28,9,79.34961705409148,31.839332137661895,-0.9727083097096272,0.9727083097096272,"(4, -4, -2)","(2, 4, 4)","(4, -4, -2)"
-9,6,3,7513.3,3472.43,3,9,6,1.0609380433116875,177.7,384.1,2885.0,2885,6.66,7.375,3.585,20,6.057236830574915,2.7994797076641755,-0.2153125696088783,0.2153125696088783,"(-9, 6, 3)","(3, 9, 6)","(-9, 6, 3)"
-17,-6,-2,344.79,1212.47,2,17,6,0.656564423301544,5.8,279.0,2885.0,2885,0.07,1.365,1.62,26,0.2779703574746017,0.9774956330729729,0.21275834943712335,0.21275834943712335,"(-17, -6, -2)","(2, 17, 6)","(-17, -6, -2)"
12,-5,-3,16479.0,7049.17,3,12,5,0.8926172884251716,352.5,107.0,2885.2,2885,9.21,16.995,7.38,24,13.285401319133273,5.683054336840506,0.7171146143570029,0.7171146143570029,"(12, -5, -3)","(3, 12, 5)","(12, -5, -3)"
-19,3,2,8528.839999999998,4401.740000000001,2,19,3,0.6157997300150685,39.0,408.4,2885.6,2886,6.66,5.82,3.365,26,6.875967120982863,3.5486912071413133,0.06085824558311951,0.06085824558311951,"(-19, 3, 2)","(2, 19, 3)","(-19, 3, 2)"
-7,-14,-6,1379.6,1558.44,6,14,7,0.7104313786511982,68.2,111.6,2885.7,2886,0.04,1.8250000000000002,1.87,24,1.112236158739988,1.2564173088045427,0.8534076625864064,0.8534076625864064,"(-7, -14, -6)","(6, 14, 7)","(-7, -14, -6)"
9,-1,-1,11326.0,5336.38,1,9,1,1.3071825722172228,343.6,179.0,2885.7,2886,22.58,27.275,11.184999999999999,12,9.131042863068357,4.30219976281306,-3.1260652406660525,3.1260652406660525,"(9, -1, -1)","(1, 9, 1)","(9, -1, -1)"
15,7,2,4857.349999999999,2907.17,2,15,7,0.7142543553753538,466.7,243.3,2885.8,2886,5.91,7.08,3.52,23,3.9160048605796467,2.34376601449995,-0.8507654463305198,0.8507654463305198,"(15, 7, 2)","(2, 15, 7)","(15, 7, 2)"
13,9,3,5653.6,3060.46,3,13,9,0.7399892543308293,456.3,280.8,2886.0,2886,4.37,6.1,3.31,19,4.557943133554941,2.4673487056954073,0.07617210049034007,0.07617210049034007,"(13, 9, 3)","(3, 13, 9)","(13, 9, 3)"
1,-11,-5,7801.78,3314.8799999999997,1,11,5,0.9822377651113222,183.6,99.6,2886.4,2886,5.01,8.84,4.135,24,6.2898099583462335,2.6724625963206807,0.4788878841964767,0.4788878841964767,"(1, -11, -5)","(1, 11, 5)","(1, -11, -5)"
-11,-10,-4,10397.999999999998,5237.38,4,11,10,0.7735726777515565,47.7,189.5,2886.5,2886,8.96,11.69,5.78,19,8.382887488096836,4.222385773457262,-0.1366792479102706,0.1366792479102706,"(-11, -10, -4)","(4, 11, 10)","(-11, -10, -4)"
-14,-8,-3,67277.0,27837.000000000004,3,14,8,0.7261045450958988,25.4,234.9,2887.1,2887,61.64,70.14500000000001,28.79,20,54.23884607969714,22.442242643407546,-0.3297867346816591,0.3297867346816591,"(-14, -8, -3)","(3, 14, 8)","(-14, -8, -3)"
-14,8,4,2470.7200000000003,1858.63,4,14,8,0.7168375621992129,131.5,441.0,2887.2,2887,1.95,2.82,2.13,21,1.9918991897086573,1.498431060973401,0.027962040296628046,0.027962040296628046,"(-14, 8, 4)","(4, 14, 8)","(-14, 8, 4)"
-9,-12,-5,2240.7900000000004,2203.5300000000007,5,12,9,0.7531912930989049,58.3,150.6,2887.4,2887,0.09,1.85,1.78,22,1.806529183925035,1.7764901006583986,0.9662475368080345,0.9662475368080345,"(-9, -12, -5)","(5, 12, 9)","(-9, -12, -5)"
-14,1,1,18118.0,8017.88,1,14,1,0.8463357770263218,85.2,350.7,2887.4,2887,9.11,12.940000000000001,5.715,12,14.606766254023706,6.464030191677425,0.850362094703844,0.850362094703844,"(-14, 1, 1)","(1, 14, 1)","(-14, 1, 1)"
11,11,4,357.78,1013.1999999999999,4,11,11,0.7414219550997099,446.7,320.0,2887.5,2888,0.15,1.08,1.49,10,0.2884429203203776,0.8168437779322673,0.1694851868380851,0.1694851868380851,"(11, 11, 4)","(4, 11, 11)","(11, 11, 4)"
17,5,1,4879.71,2992.33,1,17,5,0.6709961346374604,477.5,204.3,2887.6,2888,4.88,4.77,3.07,27,3.93403153534728,2.41242216938419,-0.3921239311501576,0.3921239311501576,"(17, 5, 1)","(1, 17, 5)","(17, 5, 1)"
15,0,-1,15211.999999999998,7008.72,0,15,1,0.7921748963276238,421.2,152.7,2887.6,2888,20.14,23.11,9.72,13,12.263943495761595,5.650443469472405,-1.393882895526749,1.393882895526749,"(15, 0, -1)","(0, 15, 1)","(15, 0, -1)"
-10,-1,0,39451.0,16383.0,0,10,1,1.1849897898210762,119.6,299.2,2887.7,2888,2.93,7.9,3.74,12,31.805471657329132,13.20800593551553,2.1862097729442063,2.1862097729442063,"(-10, -1, 0)","(0, 10, 1)","(-10, -1, 0)"
-6,-16,-7,466.56999999999994,1148.6000000000001,6,16,7,0.6449085070028867,66.8,78.7,2888.6,2889,1.57,2.4450000000000003,1.95,24,0.37614962640135996,0.926003516909793,-1.2892503665457888,1.2892503665457888,"(-6, -16, -7)","(6, 16, 7)","(-6, -16, -7)"
-15,-8,-3,2049.1800000000003,2487.76,3,15,8,0.6898698471742831,13.7,240.2,2889.1,2889,0.0,0.745,1.295,20,1.652052835435495,2.005636870300807,0.8237048589896131,0.8237048589896131,"(-15, -8, -3)","(3, 15, 8)","(-15, -8, -3)"
3,5,2,66904.0,27049.000000000004,2,5,3,1.9318949042462517,311.7,294.1,2889.5,2890,49.17,67.84,27.43,23,53.9381327662657,21.806955536211902,0.21865192316038334,0.21865192316038334,"(3, 5, 2)","(2, 5, 3)","(3, 5, 2)"
18,-4,-3,3884.3900000000003,2434.53,3,18,4,0.6374741547657203,429.9,80.5,2890.1,2890,1.39,2.77,2.09,30,3.1316026476138177,1.9627227424885934,0.8873401270143684,0.8873401270143684,"(18, -4, -3)","(3, 18, 4)","(18, -4, -3)"
2,12,5,17043.0,7100.27,2,12,5,0.9054245036400925,345.5,390.8,2890.2,2890,6.0,11.0,5.199999999999999,26,13.740099197887515,5.724251254578701,1.3521592350958358,1.3521592350958358,"(2, 12, 5)","(2, 12, 5)","(2, 12, 5)"
-12,-10,-4,16532.0,7647.429999999999,4,12,10,0.7385648271114419,35.9,195.7,2890.2,2890,14.55,14.77,6.88,20,13.328130020505569,6.16537269312333,-0.19818266312712432,0.19818266312712432,"(-12, -10, -4)","(4, 12, 10)","(-12, -10, -4)"
19,3,0,6272.08,3540.55,0,19,3,0.6191194291633625,488.2,165.4,2890.5,2890,6.5,5.9350000000000005,3.24,12,5.056562892512253,2.8543981819562663,-0.50568877061801,0.50568877061801,"(19, 3, 0)","(0, 19, 3)","(19, 3, 0)"
5,10,4,14242.999999999998,6339.15,4,10,5,1.0029187227981176,368.0,345.6,2890.7,2891,13.69,18.445,8.085,22,11.482733842369997,5.110634854796024,-0.43189666652835024,0.43189666652835024,"(5, 10, 4)","(4, 10, 5)","(5, 10, 4)"
-15,8,4,6231.630000000001,3252.0699999999997,4,15,8,0.6819073563343858,119.5,447.8,2890.9,2891,5.3,6.57,3.84,21,5.023952025144153,2.621825054184947,-0.10528848002852828,0.10528848002852828,"(-15, 8, 4)","(4, 15, 8)","(-15, 8, 4)"
6,15,6,1404.09,1264.6399999999999,6,15,6,0.691030268258802,413.1,403.8,2890.9,2891,1.02,1.88,1.745,12,1.1319800435816394,1.0195551868577402,0.10983225334448139,0.10983225334448139,"(6, 15, 6)","(6, 15, 6)","(6, 15, 6)"
-12,13,6,830.7400000000001,1023.6299999999998,6,13,12,0.6374741547657203,188.5,493.2,2891.3,2891,0.98,1.145,1.56,20,0.6697441769437937,0.8252524638815698,-0.3759526164840756,0.3759526164840756,"(-12, 13, 6)","(6, 13, 12)","(-12, 13, 6)"
11,-3,-2,5770.700000000001,3057.27,2,11,3,1.028780908024842,354.0,139.7,2891.4,2891,5.76,10.77,4.73,29,4.652349377530335,2.4647769215939426,-0.4493918345167562,0.4493918345167562,"(11, -3, -2)","(2, 11, 3)","(11, -3, -2)"
-15,1,1,389.71999999999997,1619.12,1,15,1,0.7904280917844068,73.4,356.5,2891.7,2892,0.39,2.22,2.14,13,0.31419300941153094,1.3053376408662578,-0.058074622392840426,0.058074622392840426,"(-15, 1, 1)","(1, 15, 1)","(-15, 1, 1)"
-10,-12,-5,14072.999999999998,6605.2699999999995,5,12,10,0.7261045450958988,46.1,156.4,2891.8,2892,11.49,12.915,5.975,22,11.345679517213577,5.325181307799711,-0.027101515318368383,0.027101515318368383,"(-10, -12, -5)","(5, 12, 10)","(-10, -12, -5)"
-8,-14,-6,2586.75,2082.1800000000003,6,14,8,0.6921965649000721,56.7,117.8,2891.8,2892,3.02,4.49,2.7,23,2.085442797637478,1.6786574985540945,-0.5567289355735161,0.5567289355735161,"(-8, -14, -6)","(6, 14, 8)","(-8, -14, -6)"
12,4,1,19970.0,8632.099999999999,1,12,4,0.9385606827901452,411.9,224.5,2891.9,2892,15.0,24.855,10.695,26,16.099852196316007,6.9592155304866985,0.1580425540059525,0.1580425540059525,"(12, 4, 1)","(1, 12, 4)","(12, 4, 1)"
10,6,2,3900.36,2460.08,2,10,6,1.0064942019561907,401.4,262.1,2892.2,2892,3.11,6.72,3.4,19,3.144477692159394,1.9833212013576904,0.017383816668622445,0.017383816668622445,"(10, 6, 2)","(2, 10, 6)","(10, 6, 2)"
9,13,5,1543.54,1556.3100000000002,5,13,9,0.7181397205153176,435.0,358.2,2892.3,2892,0.39,1.08,1.39,23,1.2444049003055386,1.2547000987305241,0.6809634439098278,0.6809634439098278,"(9, 13, 5)","(5, 13, 9)","(9, 13, 5)"
-11,-1,0,18906.0,8280.81,0,11,1,1.0781901996203536,107.8,305.4,2893.1,2893,5.65,7.275,3.3049999999999997,12,15.24205336121935,6.6760048605796465,1.43679544301388,1.43679544301388,"(-11, -1, 0)","(0, 11, 1)","(-11, -1, 0)"
-13,-10,-4,4627.419999999999,3176.49,4,13,10,0.7054282785233033,23.9,201.8,2893.1,2893,6.05,5.4399999999999995,3.415,18,3.730634854796024,2.560892313624228,-0.9056863238117039,0.9056863238117039,"(-13, -10, -4)","(4, 13, 10)","(-13, -10, -4)"
3,17,7,10783.0,4808.379999999999,3,17,7,0.6393086165574583,390.0,448.7,2893.3,2893,11.73,9.885,4.715,24,8.693275224480496,3.8765251529154705,-0.7833625878154392,0.7833625878154392,"(3, 17, 7)","(3, 17, 7)","(3, 17, 7)"
14,2,0,20118.999999999996,8906.740000000002,0,14,2,0.8420934657150596,422.4,185.3,2893.6,2894,4.21,11.44,5.13,13,16.219976281306042,7.180630823786462,1.6725516985947744,1.6725516985947744,"(14, 2, 0)","(0, 14, 2)","(14, 2, 0)"
17,-2,-2,1190.1200000000001,1550.9899999999998,2,17,2,0.691030268258802,431.1,113.3,2893.6,2894,0.1,1.45,1.85,13,0.959477020324467,1.2504111045550406,0.6873555562594851,0.6873555562594851,"(17, -2, -2)","(2, 17, 2)","(17, -2, -2)"
16,7,2,9855.220000000001,4930.8,2,16,7,0.6774793396579933,478.9,237.0,2894.0,2894,7.09,6.96,3.715,26,7.945297213929767,3.975220391066348,0.2151571811846978,0.2151571811846978,"(16, 7, 2)","(2, 16, 7)","(16, 7, 2)"
14,9,3,7803.909999999999,4048.32,3,14,9,0.7041939323833987,468.2,274.2,2894.1,2894,8.99,10.32,4.95,19,6.291527168420251,3.263763327160241,-0.8267979510412772,0.8267979510412772,"(14, 9, 3)","(3, 14, 9)","(14, 9, 3)"
-10,6,3,3429.8499999999995,2014.0499999999997,3,10,6,0.9889886195781894,165.7,390.1,2894.3,2894,0.15,3.03,2.23,21,2.7651516302220553,1.6237309622428766,1.6105818580990283,1.6105818580990283,"(-10, 6, 3)","(3, 10, 6)","(-10, 6, 3)"
-16,1,1,1392.38,1888.44,1,16,1,0.7414219550997099,61.7,363.2,2894.4,2894,2.37,3.41,2.65,13,1.1225394191841003,1.5224639399905358,-0.8193695417335497,0.8193695417335497,"(-16, 1, 1)","(1, 16, 1)","(-16, 1, 1)"
14,-7,-4,8034.909999999998,3790.71,4,14,7,0.737148594116837,362.8,67.9,2894.5,2894,7.08,8.36,4.21,21,6.477759810250446,3.0560776524335025,-0.19706311757818076,0.19706311757818076,"(14, -7, -4)","(4, 14, 7)","(14, -7, -4)"
-16,8,4,191.18999999999997,1087.9299999999998,4,16,8,0.6496892137051085,108.4,453.5,2894.5,2894,0.16,0.935,1.36,18,0.15413774368621216,0.8770912468672043,-0.006683747369189527,0.006683747369189527,"(-16, 8, 4)","(4, 16, 8)","(-16, 8, 4)"
15,-9,-5,363.09999999999997,965.403,5,15,9,0.6545778395548187,360.6,35.6,2894.7,2895,0.36,1.35,1.5950000000000002,18,0.29273191449586083,0.7783097451116706,-0.08642842509249019,0.08642842509249019,"(15, -9, -5)","(5, 15, 9)","(15, -9, -5)"
-7,-16,-7,9753.019999999999,4706.1900000000005,7,16,7,0.6329562087118609,54.6,84.7,2894.7,2895,5.79,11.01,5.43,11,7.8629033784533755,3.794139379458209,0.5463434974677656,0.5463434974677656,"(-7, -16, -7)","(7, 16, 7)","(-7, -16, -7)"
-5,-5,-2,166808.00000000003,67085.0,2,5,5,1.6206096303780484,152.6,216.9,2894.8,2895,133.69,163.01,65.36,9,134.48092865113074,54.08405531246166,0.014624063350303196,0.014624063350303196,"(-5, -5, -2)","(2, 5, 5)","(-5, -5, -2)"
-6,4,2,69502.0,28007.0,2,6,4,1.5914070649675314,200.1,338.9,2894.9,2895,54.04,91.71,37.04,19,56.03264533542088,22.579296968563966,0.08825099108245676,0.08825099108245676,"(-6, 4, 2)","(2, 6, 4)","(-6, 4, 2)"
8,8,3,231849.99999999997,93176.0,3,8,8,1.0174545345748909,390.6,300.5,2895.3,2895,192.33,223.885,90.135,10,186.91791345597724,75.1186694163215,-0.07204715666658032,0.07204715666658032,"(8, 8, 3)","(3, 8, 8)","(8, 8, 3)"
6,-6,-3,71780.0,28891.0,3,6,6,1.3232222222222225,274.9,133.2,2895.6,2896,68.58,69.0,27.99,11,57.86917329251692,23.29197945937735,-0.4598504273182716,0.4598504273182716,"(6, -6, -3)","(3, 6, 6)","(6, -6, -3)"
-17,1,1,14360.0,6691.5,1,17,1,0.6981179436386382,49.5,369.3,2895.7,2896,12.6,12.58,5.71,13,11.577059466154124,5.394700098730524,-0.1896195367906723,0.1896195367906723,"(-17, 1, 1)","(1, 17, 1)","(-17, 1, 1)"
-14,-10,-4,14828.999999999998,7131.14,4,14,10,0.6742143599813998,11.7,208.0,2895.9,2896,7.64,9.61,4.83,20,11.955168163203306,5.749138707623281,0.7505764572146173,0.7505764572146173,"(-14, -10, -4)","(4, 14, 10)","(-14, -10, -4)"
-7,11,5,4742.38,2117.3100000000004,5,11,7,0.8528212034935609,234.1,435.5,2895.9,2896,0.37,3.335,2.065,24,3.8233158266782725,1.7069793717467125,2.0230565663746565,2.0230565663746565,"(-7, 11, 5)","(5, 11, 7)","(-7, 11, 5)"
2,-13,-6,4973.380000000001,2228.0200000000004,2,13,6,0.8237627550181086,182.0,66.5,2895.9,2896,0.12,2.58,1.79,23,4.009548468508468,1.7962339855000498,2.1653907563861536,2.1653907563861536,"(2, -13, -6)","(2, 13, 6)","(2, -13, -6)"
18,5,1,619.4399999999999,1299.7599999999998,1,18,5,0.6365628259870125,489.1,198.0,2896.0,2896,0.82,1.9,1.8,26,0.49939371279348954,1.0478689980312312,-0.3059602753864037,0.3059602753864037,"(18, 5, 1)","(1, 18, 5)","(18, 5, 1)"
