frame,SRES,absSRES,Miller,asu,Resolution,zobs,Fo^2_scaled,Fo^2_sigma_scaled,Fc^2
633,-0.47774560556628315,0.47774560556628315,"(-4, 7, 6)","(4, 7, 6)",1.1849897898210764,633.2,41.87170873911189,16.846395167462155,49.92
633,0.35591100667138426,0.35591100667138426,"(7, 3, -16)","(3, 16, 7)",0.6720637504830743,632.8,0.25788786782962264,0.7245852558522664,0.0
633,0.9451690585711302,0.9451690585711302,"(-7, 10, 11)","(7, 11, 10)",0.7247586597032251,632.9,4.9098099583462345,2.232203793822624,2.8
633,1.6017580027955656,1.6017580027955656,"(-6, -7, 14)","(6, 14, 7)",0.7104313786511982,632.8,3.625070776349074,2.2382099980721253,0.04
633,2.145860756820867,2.145860756820867,"(-5, 7, 8)","(5, 8, 7)",1.0137614024805939,633.1,3.8507831258434453,1.7945167754260312,0.0
634,-0.22720580219556322,0.22720580219556322,"(1, 12, -6)","(1, 12, 6)",0.8851889987657506,634.5,21.875482698790112,9.17457776635334,23.96
634,0.10877594882426796,0.10877594882426796,"(6, -6, -11)","(6, 11, 6)",0.8572285775666206,634.1,6.83906725943928,3.0251839951394204,6.51
634,0.2868933696085306,0.2868933696085306,"(7, 6, -17)","(6, 17, 7)",0.6157997300150685,633.7,0.2460447617322825,0.8227612999713739,0.01
634,0.30528422943162,0.30528422943162,"(-9, 3, 17)","(3, 17, 9)",0.6117242403028857,634.0,0.6016926734940674,0.889966291412781,0.33
634,1.7361753849572736,1.7361753849572736,"(3, -1, -6)","(1, 6, 3)",1.7558862558486705,633.6,2.2862676940872677,1.265003359174636,0.09
634,1.751034513633026,1.751034513633026,"(5, -2, -10)","(2, 10, 5)",1.0485289843431855,633.7,2.9882841335958354,1.6494729893149034,0.1
635,-0.8352065582733542,0.8352065582733542,"(3, 14, -11)","(3, 14, 11)",0.6595785068878961,634.9,4.337382414282626,2.373805097766587,6.32
635,-0.7296023462467691,0.7296023462467691,"(7, 0, -15)","(0, 15, 7)",0.7194490009469079,635.1,8.685213205353648,4.036153131627067,11.63
635,-0.5962897462148532,0.5962897462148532,"(-5, -7, 12)","(5, 12, 7)",0.8065792560748606,635.3,10.710392410017935,4.795667891548316,13.57
635,0.11192278584825029,0.11192278584825029,"(-7, 0, 14)","(0, 14, 7)",0.7608381012584287,635.1,1.5610810116081388,1.4392155304867007,1.4
635,1.2517766976057234,1.2517766976057234,"(8, -4, -16)","(4, 16, 8)",0.6496892137051085,634.9,1.7112683659221957,1.2392532700834828,0.16
636,-1.3226209728424967,1.3226209728424967,"(0, -15, 4)","(0, 15, 4)",0.7671261263807496,635.6,12.744439835721755,5.568912270042588,20.11
636,0.049415449292386115,0.049415449292386115,"(-8, -4, 17)","(4, 17, 8)",0.6199577767771367,635.7,0.08805337290343686,0.7700703615640317,0.05
636,1.5151479729298603,1.5151479729298603,"(-5, -11, 13)","(5, 13, 11)",0.6709961346374604,635.6,3.6113411577760512,2.02708990319735,0.54
637,-0.7064748985756832,0.7064748985756832,"(-4, -7, 10)","(4, 10, 7)",0.9271143926019579,637.4,1.6674996640825364,1.3482437066593447,2.62
637,-0.6491948194929921,0.6491948194929921,"(4, 8, -11)","(4, 11, 8)",0.8399960939260048,637.2,0.8070564867122734,0.9903706776185496,1.45
637,-0.6102286206097192,0.6102286206097192,"(-1, -15, 6)","(1, 15, 6)",0.7357404770830004,637.4,11.096563126193967,4.921822366845237,14.1
637,-0.5071242322778029,0.5071242322778029,"(4, 5, -10)","(4, 10, 5)",1.0029187227981176,637.3,11.157028269645327,4.994775577924088,13.69
637,0.08700699205913565,0.08700699205913565,"(-2, -15, 8)","(2, 15, 8)",0.6957312086400668,637.3,10.959508801037545,5.0514193243093235,10.52
637,0.41667509240427636,0.41667509240427636,"(-3, -15, 10)","(3, 15, 10)",0.6516314877355018,636.6,0.531577293147868,0.9637660144999503,0.13
637,2.077686506354185,2.077686506354185,"(-3, 10, 3)","(3, 10, 3)",1.0963123124551135,636.9,1.6108559176973003,0.77049926098158,0.01
638,0.08501734475976845,0.08501734475976845,"(0, 18, -6)","(0, 18, 6)",0.627659410915754,637.9,0.2513656943560024,0.6041790001927874,0.2
638,0.9339708440260679,0.9339708440260679,"(0, -11, 3)","(0, 11, 3)",1.0444883951927413,638.0,37.117536060009456,15.147727737435225,22.97
638,0.9610059817954139,0.9610059817954139,"(-4, -11, 11)","(4, 11, 11)",0.74142195509971,637.7,1.350823552779936,1.249548468508468,0.15
638,1.7506331363700331,1.7506331363700331,"(-6, 10, 9)","(6, 10, 9)",0.8084355974395077,638.3,1.4992936970199737,0.8335805296396042,0.04
638,1.9072442749726553,1.9072442749726553,"(-1, -7, 4)","(1, 7, 4)",1.465896566072874,638.2,4.493584034865312,2.3403315943519125,0.03
639,-1.4376277570385536,1.4376277570385536,"(6, 7, -15)","(6, 15, 7)",0.6763857484048297,639.2,2.555748745421299,1.6932416911545627,4.99
639,-0.6619314009127211,0.6619314009127211,"(-3, 13, 2)","(2, 13, 3)",0.8827538112117057,639.3,9.062515700490147,3.7881331752087064,11.57
639,-0.4517960559239106,0.4517960559239106,"(-6, 0, 12)","(0, 12, 6)",0.8876444514681668,639.3,11.911633259918325,5.264248567238992,14.29
639,0.009268261066822246,0.009268261066822246,"(6, 4, -14)","(4, 14, 6)",0.7562222562226345,639.0,5.085747401751444,2.7780186127485056,5.06
639,0.3045878139508669,0.3045878139508669,"(1, 15, -7)","(1, 15, 7)",0.7181397205153176,639.0,0.40524545343015544,0.8051715866404162,0.16
639,0.8107007131196494,0.8107007131196494,"(7, -3, -14)","(3, 14, 7)",0.7472371183390332,638.9,0.8590645720995717,0.9363067773539051,0.1
639,1.5913894672442548,1.5913894672442548,"(-8, 3, 15)","(3, 15, 8)",0.6898698471742831,639.3,2.600372021288404,1.634026160667862,0.0
639,1.9619453099027901,1.9619453099027901,"(-3, -7, 8)","(3, 8, 7)",1.0781901996203536,639.2,6.415964433643157,3.061229282655559,0.41
640,-2.0367767782423396,2.0367767782423396,"(-2, -11, 7)","(2, 11, 7)",0.9028189600981164,640.4,1.7670494762608584,1.2976142265427373,4.41
640,-1.4949680597477735,1.4949680597477735,"(-5, 16, 5)","(5, 16, 5)",0.6807922168207128,640.2,19.558458401733912,7.941000157735155,31.43
640,-1.3957025504554543,1.3957025504554543,"(-3, -11, 9)","(3, 11, 9)",0.8198493706293415,639.6,2.58063619846588,1.6546246195369594,4.89
640,-0.7019412512747107,0.7019412512747107,"(4, 2, -9)","(2, 9, 4)",1.1849897898210762,640.3,49.587061043505685,20.17681526876318,63.75
640,-0.2857185789184026,0.2857185789184026,"(-2, -7, 6)","(2, 7, 6)",1.2623514752995744,639.7,23.03399484731821,9.680872567519408,25.8
640,-0.07049400686268507,0.07049400686268507,"(6, 10, -16)","(6, 16, 10)",0.601495332653614,640.5,0.4751028491642957,1.0624612526508268,0.55
640,0.016624937678551974,0.016624937678551974,"(4, 11, -12)","(4, 12, 11)",0.7104313786511983,639.5,14.246393999053588,6.399663030968669,14.14
640,0.35325253940936624,0.35325253940936624,"(-7, -4, 15)","(4, 15, 7)",0.6993205594200606,640.2,0.7204623392707962,1.020409760885186,0.36
640,1.123013281423279,1.123013281423279,"(-1, -11, 5)","(1, 11, 5)",0.9822377651113222,640.4,10.12670222523412,4.5562259234809215,5.01
641,-0.48712772680818356,0.48712772680818356,"(2, 9, -7)","(2, 9, 7)",1.028780908024842,640.8,11.8173076361342,5.2608222091100805,14.38
641,-0.3717775287236188,0.3717775287236188,"(-4, 16, 3)","(3, 16, 4)",0.7104313786511982,641.0,1.113098794786561,0.7717013080333931,1.4
641,1.5142943272321605,1.5142943272321605,"(6, 1, -13)","(1, 13, 6)",0.8297393467198877,641.4,2.1789944675854254,1.4323466901906259,0.01
642,-1.6420514565795168,1.6420514565795168,"(2, 12, -8)","(2, 12, 8)",0.817913478032469,642.5,7.562536731844391,3.597611539203028,13.47
642,-1.2597169348325796,1.2597169348325796,"(7, -10, -12)","(7, 12, 10)",0.6957312086400668,641.8,3.532389804466826,1.7524652836603907,5.74
642,-0.7359879824135693,0.7359879824135693,"(8, -7, -15)","(7, 15, 8)",0.6477642043961997,642.4,3.4774632681556086,1.8648901403842892,4.85
642,0.0107402393027929,0.0107402393027929,"(4, 14, -13)","(4, 14, 13)",0.6101165522661072,642.5,0.42095026668925584,1.0195551868577402,0.41
642,0.20040986305136974,0.20040986305136974,"(2, 6, -6)","(2, 6, 6)",1.3660559873322604,641.8,59.33646077360331,24.13284805430763,54.5
642,1.002769522885985,1.002769522885985,"(-9, 6, 16)","(6, 16, 9)",0.6166246462991831,641.5,1.2246610154638873,1.091637699870891,0.13
643,0.17190553592969202,0.17190553592969202,"(3, -16, -2)","(2, 16, 3)",0.7261045450958988,643.0,7.8217145227343075,3.3839196602267876,7.24
644,-0.3192777897653164,0.3192777897653164,"(-5, 0, 10)","(0, 10, 5)",1.0651733417618001,643.5,11.070764664988053,4.852311637933552,12.62
644,0.21647053749265352,0.21647053749265352,"(1, 18, -8)","(1, 18, 8)",0.6038102687243458,644.5,2.6458579332020817,1.7824963049079001,2.26
644,1.1990848333917064,1.1990848333917064,"(-5, 10, 7)","(5, 10, 7)",0.9028189600981162,643.6,13.147540792064168,5.360372021288403,6.72
645,-1.8333650774878254,1.8333650774878254,"(-7, 3, 13)","(3, 13, 7)",0.7904280917844068,645.3,1.0907831258434448,1.0195551868577402,2.96
645,0.005026486786297253,0.005026486786297253,"(-6, -4, 13)","(4, 13, 6)",0.8010860303702088,644.6,1.8168243823500203,1.357684331056884,1.81
645,0.8546337930808426,0.8546337930808426,"(-2, 13, 0)","(0, 13, 2)",0.9054245036400925,645.2,11.405338458752254,4.780221062901275,7.32
646,-1.6118275111397884,1.6118275111397884,"(8, 0, -17)","(0, 17, 8)",0.6338521132065672,646.0,2.7780186127485056,1.694958901228581,5.51
646,-1.320622481773355,1.320622481773355,"(5, 8, -13)","(5, 13, 8)",0.74142195509971,645.7,0.5512244337599972,0.9380239874279237,1.79
646,-1.1918904346985175,1.1918904346985175,"(2, 15, -9)","(2, 15, 9)",0.6763857484048297,645.8,8.4167479684296,3.9460439438462833,13.12
646,-0.6051431361916925,0.6051431361916925,"(-6, -8, 14)","(6, 14, 8)",0.6921965649000721,645.5,2.0545491403433953,1.5954090890502588,3.02
646,0.2519366705865152,0.2519366705865152,"(-2, 10, 1)","(1, 10, 2)",1.1621993968744084,646.1,14.932471826748376,6.122458565311117,13.39
646,0.3087520649292617,0.3087520649292617,"(-8, -1, 16)","(1, 16, 8)",0.6646955619162451,646.3,0.5676225806640066,0.8667879864230924,0.3
646,1.4063671756577794,1.4063671756577794,"(-3, 16, 1)","(1, 16, 3)",0.730187639392646,645.8,6.089847697943016,2.694778265263797,2.3
647,-0.7255392495987613,0.7255392495987613,"(5, 5, -12)","(5, 12, 5)",0.8550163710978645,647.1,15.584689174110402,6.774700098730524,20.5
647,0.19043017383572008,0.19043017383572008,"(5, 11, -14)","(5, 14, 11)",0.6439649680820838,647.1,0.44437849427187687,0.9157083184848076,0.27
647,0.8930489653226973,0.8930489653226973,"(-6, 13, 8)","(6, 13, 8)",0.726104545095899,647.1,2.501676783137527,1.1328346176090853,1.49
648,-0.9005192474444375,0.9005192474444375,"(-4, 0, 8)","(0, 8, 4)",1.33146667720225,647.5,10.1436324654005,4.448952696979078,14.15
648,-0.47557566695217934,0.47557566695217934,"(6, -2, -12)","(2, 12, 6)",0.8779431279243353,647.8,3.359024145163079,1.8734681287352561,4.25
648,-0.27568629514123233,0.27568629514123233,"(-8, -5, 17)","(5, 17, 8)",0.6125328648995176,648.0,0.01219783493892144,0.644943793705783,0.19
648,0.027586378622083633,0.027586378622083633,"(7, 7, -17)","(7, 17, 7)",0.6053684913636631,647.7,0.4769893616399782,0.9783582691195454,0.45
648,0.3650909794417501,0.3650909794417501,"(7, 4, -16)","(4, 16, 7)",0.6646955619162451,648.5,8.633616282941817,4.091079667938284,7.14
648,0.4075539869703007,0.4075539869703007,"(5, -5, -9)","(5, 9, 5)",1.0404941610776304,647.7,4.657501007752391,2.202164710555987,3.76
649,-1.7020908947406233,1.7020908947406233,"(-5, -4, 11)","(4, 11, 5)",0.9356594063500664,649.1,1.572238846079697,1.426340485941124,4.0
649,-0.9031885755590195,0.9031885755590195,"(-9, 9, 15)","(9, 15, 9)",0.6053684913636631,649.0,0.8351203752928322,1.0461598499763396,1.78
649,0.08687021673638284,0.08687021673638284,"(2, 3, -5)","(2, 5, 3)",1.9318949042462517,648.8,50.96002290080795,20.605714686311508,49.17
649,0.14123384781822174,0.14123384781822174,"(4, -1, -8)","(1, 8, 4)",1.3232222222222225,649.4,56.94204109292937,23.02593282819136,53.69
649,0.19938147434036677,0.19938147434036677,"(-8, 6, 14)","(6, 14, 8)",0.6921965649000721,649.0,3.3967866427532383,1.8897775934288699,3.02
649,0.7246244785634729,0.7246244785634729,"(-2, 16, -1)","(1, 16, 2)",0.7371485941168371,649.0,1.5216013039439629,1.1062299544904861,0.72
649,1.061771383933514,1.061771383933514,"(7, -6, -13)","(6, 13, 7)",0.7472371183390332,649.0,1.0658956727988642,0.9097021142353058,0.1
649,2.14844532120817,2.14844532120817,"(3, 9, -9)","(3, 9, 9)",0.9107039915548402,648.9,9.860655594048124,4.557088559527494,0.07
650,-1.1486325286119972,1.1486325286119972,"(-5, -8, 12)","(5, 12, 8)",0.7801845302795704,649.8,8.247445566765785,3.9460439438462833,12.78
650,-0.3948011619975965,0.3948011619975965,"(-2, -16, 8)","(2, 16, 8)",0.6616111111111113,650.4,4.106526496585325,2.2630974511167063,5.0
650,-0.2841344675600455,0.2841344675600455,"(-9, 2, 17)","(2, 17, 9)",0.6157997300150685,650.3,0.030353502012583754,0.5618695238150877,0.19
650,-0.14961931637323161,0.14961931637323161,"(-1, 13, -2)","(1, 13, 2)",0.9028189600981164,650.3,7.368580675690674,3.3513007308395593,7.87
650,0.7166678430593069,0.7166678430593069,"(2, -16, 0)","(0, 16, 2)",0.7385648271114419,650.0,0.6485491286593095,0.7235557360097677,0.13
650,1.2001198608765018,1.2001198608765018,"(3, 12, -10)","(3, 12, 10)",0.7487124151718143,649.6,1.9936163997826755,1.5361935585635582,0.15
651,-2.2335286889336174,2.2335286889336174,"(-3, 0, 6)","(0, 6, 3)",1.7752889029363337,651.4,10.7015241889784,4.5974228412191165,20.97
651,-1.7093004069449462,1.7093004069449462,"(8, -3, -16)","(3, 16, 8)",0.656564423301544,651.0,2.1223507212001893,1.449510728911686,4.6
651,-1.5606882251134817,1.5606882251134817,"(-4, -12, 11)","(4, 12, 11)",0.7104313786511983,650.7,8.084592780403451,3.8799595730635086,14.14
651,-0.6283785138006666,0.6283785138006666,"(5, 2, -11)","(2, 11, 5)",0.9723657782268291,651.1,7.484439952562611,3.573578660185894,9.73
651,-0.5325943040251842,0.5325943040251842,"(3, 6, -8)","(3, 8, 6)",1.1406753230698694,650.9,41.37428215898535,16.984255694531264,50.42
651,-0.25055028797616835,0.25055028797616835,"(-1, -16, 6)","(1, 16, 6)",0.6957312086400668,651.4,0.18150829862186207,0.7123987077401226,0.36
651,0.8429826810202279,0.8429826810202279,"(-4, 19, 2)","(2, 19, 4)",0.6101165522661072,650.8,3.2423102942636977,1.6872354869050605,1.82
651,1.7942069233725586,1.7942069233725586,"(7, 1, -15)","(1, 15, 7)",0.7181397205153176,651.4,4.420630823786461,2.3746596717940327,0.16
652,-1.3176329292349054,1.3176329292349054,"(-3, 19, 0)","(0, 19, 3)",0.6191194291633625,651.6,3.9014126059600525,1.972163366886132,6.5
652,-0.11094945800109124,0.11094945800109124,"(-1, 10, -1)","(1, 10, 1)",1.1791667089309217,651.5,130.96266350417412,52.52244220759114,136.79
652,0.021145340785585505,0.021145340785585505,"(-6, 3, 11)","(3, 11, 6)",0.9243176610636721,651.8,7.019285635000846,3.276638371705818,6.95
652,1.143508614523107,1.143508614523107,"(3, 15, -11)","(3, 15, 11)",0.6320640923999785,651.8,1.7464510173917613,1.3611187512049214,0.19
653,-0.9207688591164912,0.9207688591164912,"(-1, 16, -3)","(1, 16, 3)",0.730187639392646,652.9,1.3525327008348276,1.0289958112552797,2.3
653,-0.43725646013285496,0.43725646013285496,"(-7, -1, 14)","(1, 14, 7)",0.7592901075871297,652.6,6.651971981562512,3.4259711519924285,8.15
653,-0.29283100762047737,0.29283100762047737,"(0, -16, 4)","(0, 16, 4)",0.7220891896394225,652.8,0.2637247696774608,0.7044173088045427,0.47
653,-0.09959167257206801,0.09959167257206801,"(1, -16, 2)","(1, 16, 2)",0.7371485941168371,652.6,0.6421962575873531,0.7812273898336768,0.72
654,-2.3937812176647775,2.3937812176647775,"(-7, -5, 15)","(5, 15, 7)",0.6887152524785957,653.8,2.51540640171055,1.7773527367049708,6.77
654,-1.568956317968298,1.568956317968298,"(-3, -12, 9)","(3, 12, 9)",0.7785156844535447,654.5,2.338614384277894,1.5688044259316594,4.8
654,-0.774142701167376,0.774142701167376,"(-4, -4, 9)","(4, 9, 4)",1.1203044821580264,654.2,119.54845682438231,48.14557202362522,156.82
654,0.6859092950049255,0.6859092950049255,"(6, 8, -15)","(6, 15, 8)",0.6605924636846255,654.1,1.3370858721877865,1.2641407231280632,0.47
654,1.3333333333333333,1.3333333333333333,"(-2, 19, -2)","(2, 19, 2)",0.6199577767771367,654.5,1.4623857734572623,1.0967893300929468,0.0
655,-0.17357614193221826,0.17357614193221826,"(6, 5, -14)","(5, 14, 6)",0.7428630098220451,655.3,2.9548106301811616,1.8734681287352561,3.28
655,0.4739634949380582,0.4739634949380582,"(0, 13, -4)","(0, 13, 4)",0.875567093451516,654.7,28.595175641018148,11.826175857173734,22.99
655,0.9300421379216227,0.9300421379216227,"(5, -17, -6)","(5, 17, 6)",0.6365628259870125,655.1,0.26922306672197127,0.2894740525667015,0.0
656,-2.4282443360061996,2.4282443360061996,"(0, 16, -5)","(0, 16, 5)",0.7104313786511982,656.3,31.53942502614314,13.087881850525491,63.32
656,-0.814026618466177,0.814026618466177,"(3, -12, -3)","(3, 12, 3)",0.9356594063500664,656.4,5.987718039644102,2.5334330764781825,8.05
656,0.05948177484463212,0.05948177484463212,"(0, 10, -3)","(0, 10, 3)",1.1406753230698694,656.5,106.16066786233809,42.71338353595485,103.62
656,0.37063333645652224,0.37063333645652224,"(4, 9, -11)","(4, 11, 9)",0.8065792560748606,656.1,23.883731663288017,10.100903764028203,20.14
656,0.3910524834299738,0.3910524834299738,"(-2, 0, 4)","(0, 4, 2)",2.6629333544045,655.7,153.01873543140564,61.26731435448347,129.06
656,0.3982816499815809,0.3982816499815809,"(-1, 19, -4)","(1, 19, 4)",0.6125328648995176,655.9,4.200070104514147,2.234775577924088,3.31
656,0.7971582928085253,0.7971582928085253,"(4, 12, -12)","(4, 12, 12)",0.6830279936661302,656.0,2.868135862548416,1.841711835394601,1.4
657,1.1610071872578682,1.1610071872578682,"(6, -9, -10)","(6, 10, 9)",0.8084355974395077,656.7,0.7361752145490233,0.5996304090014196,0.04
658,-1.839798042870321,1.839798042870321,"(-8, 2, 15)","(2, 15, 8)",0.6957312086400668,658.2,5.366378225537906,2.8011888557190674,10.52
658,-1.1338946545843493,1.1338946545843493,"(3, 3, -7)","(3, 7, 3)",1.454915912839239,658.1,54.58228809450088,22.09880062860381,79.64
658,-0.10497971694589664,0.10497971694589664,"(-6, -9, 14)","(6, 14, 9)",0.6731364786206736,657.6,0.38198652824919815,0.8383854930392057,0.47
658,0.21514410544170373,0.21514410544170373,"(8, -10, -14)","(8, 14, 10)",0.627659410915754,658.2,0.9388785614553697,0.8314360325518626,0.76
658,0.388024048872999,0.388024048872999,"(-7, 6, 12)","(6, 12, 7)",0.7869688712819666,657.5,26.475670812569735,10.94177235895848,22.23
658,1.3127489979301523,1.3127489979301523,"(6, -13, -9)","(6, 13, 9)",0.7041939323833987,657.6,0.6958328708382745,0.47673460183556987,0.07
658,1.4156703451955355,1.4156703451955355,"(7, -2, -14)","(2, 14, 7)",0.7547022099496009,658.0,3.4534303891384734,1.9661571626366305,0.67
658,1.487880072111734,1.487880072111734,"(-2, -12, 7)","(2, 12, 7)",0.8484811183060162,657.9,2.5986548112143857,1.5516403872105995,0.29
659,-1.0331796755697698,1.0331796755697698,"(-3, -8, 8)","(3, 8, 8)",1.0174545345748909,658.6,135.76843310568842,54.74514088086322,192.33
659,-0.7197463402486226,0.7197463402486226,"(4, 6, -10)","(4, 10, 6)",0.9659474521231258,658.7,10.93371033983163,4.913244378494271,14.47
659,-0.46706484757699374,0.46706484757699374,"(-8, 9, 13)","(8, 13, 9)",0.6720637504830743,659.2,6.421978699911785,2.8861544752969213,7.77
659,0.197629240301442,0.197629240301442,"(-6, -1, 12)","(1, 12, 6)",0.8851889987657506,659.4,26.12416677863915,10.950640579998012,23.96
659,0.6584640287029226,0.6584640287029226,"(1, 13, -6)","(1, 13, 6)",0.8297393467198877,658.9,0.5556021101458758,0.8285982018192121,0.01
659,0.8188531448020581,0.8188531448020581,"(-3, -4, 7)","(3, 7, 4)",1.3843931298001442,659.3,92.42943688549012,37.24652836603903,61.93
660,-4.316995641523501,4.316995641523501,"(-1, 0, 2)","(0, 2, 1)",5.325866708809,659.8,139.1157834471558,55.62067615803894,379.23
660,-1.2585322597099708,1.2585322597099708,"(-1, -12, 5)","(1, 12, 5)",0.9133786052183337,660.3,2.5248470261080893,1.6091387076232815,4.55
660,-0.31482140507139045,0.31482140507139045,"(1, 10, -5)","(1, 10, 5)",1.0609380433116875,660.5,3.0715325430996705,1.7739183165569337,3.63
660,0.07436791726788068,0.07436791726788068,"(8, 1, -17)","(1, 17, 8)",0.6329562087118609,660.0,0.8091203636087464,0.9294379370578302,0.74
660,0.25126860593030154,0.25126860593030154,"(1, 16, -7)","(1, 16, 7)",0.6807922168207128,660.2,6.417681643717175,3.055223078406057,5.65
660,0.37998562635553784,0.37998562635553784,"(-5, 3, 9)","(3, 9, 5)",1.11051997613339,660.2,59.105080824662764,23.935328585699846,50.01
660,1.4250009130728398,1.4250009130728398,"(6, 2, -13)","(2, 13, 6)",0.8237627550181086,659.7,2.2124599089809722,1.4683919777067642,0.12
660,1.5033215303039134,1.5033215303039134,"(5, -1, -10)","(1, 10, 5)",1.0609380433116875,660.1,10.581400103988361,4.624027504337716,3.63
660,1.9517504093414355,1.9517504093414355,"(-6, -5, 13)","(5, 13, 6)",0.785256205767043,660.4,12.779106517967202,5.737980873151723,1.58
661,-1.0597171551870852,1.0597171551870852,"(6, -5, -11)","(5, 11, 6)",0.8827538112117057,661.2,25.213964819217985,10.366950395214197,36.2
661,0.41196714672491047,0.41196714672491047,"(-9, 5, 16)","(5, 16, 9)",0.6259231436589927,661.3,1.8889149573822972,1.2838765459505879,1.36
661,0.6632152514466514,0.6632152514466514,"(-8, -2, 16)","(2, 16, 8)",0.6616111111111113,660.9,7.4338024104268765,3.6697021142353057,5.0
661,0.8727812925452539,0.8727812925452539,"(8, -6, -15)","(6, 15, 8)",0.6605924636846255,661.2,1.2804501878216776,0.9285833630303844,0.47
662,-0.06441038008269856,0.06441038008269856,"(5, 9, -13)","(5, 13, 9)",0.7181397205153176,662.0,0.3384758110215979,0.7999361114194411,0.39
662,0.0856677921323362,0.0856677921323362,"(-2, -17, 8)","(2, 17, 8)",0.6302911181013288,661.9,0.09363229013921587,0.7427796206177374,0.03
662,0.09750235380835644,0.09750235380835644,"(7, 5, -16)","(5, 16, 7)",0.6555688739444916,662.5,0.37426311392567746,0.8642162023216275,0.29
663,-3.836938045853732,3.836938045853732,"(2, 13, -8)","(2, 13, 8)",0.7735726777515565,663.4,2.293136534383343,1.6932416911545627,8.79
663,-0.7956310488557913,0.7956310488557913,"(-4, -13, 11)","(4, 13, 11)",0.6807922168207128,662.6,0.3346141038598376,0.7608877217785515,0.94
663,0.07691753262726424,0.07691753262726424,"(0, -12, 3)","(0, 12, 3)",0.9627855861858968,663.2,7.761636356201035,3.5315271684202525,7.49
663,0.6284656793386004,0.6284656793386004,"(-2, -8, 6)","(2, 8, 6)",1.167773526680317,663.0,3.75809409194207,2.1609677928177926,2.4
663,1.1382518505156958,1.1382518505156958,"(-5, -9, 12)","(5, 12, 9)",0.7531912930989046,663.3,1.638323216862472,1.3602641771774755,0.09
664,-1.8363481445269885,1.8363481445269885,"(2, -12, -1)","(1, 12, 2)",0.9756232941461255,664.3,8.528810034292789,3.6001833233044924,15.14
664,0.6132413606619985,0.6132413606619985,"(2, 16, -9)","(2, 16, 9)",0.6449085070028866,664.3,2.0562663504174137,1.6082841335958356,1.07
664,0.7318857278283453,0.7318857278283453,"(3, -4, -5)","(3, 5, 4)",1.6841869314301194,664.3,6.694023473328152,2.8338077851062957,4.62
664,1.2056297545587318,1.2056297545587318,"(1, -12, 1)","(1, 12, 1)",0.9855958527365601,663.7,1.1405580319326059,0.9294379370578302,0.02
665,-0.2867002188301508,0.2867002188301508,"(-1, -17, 6)","(1, 17, 6)",0.6595785068878961,664.7,0.4358005059209104,0.7819997312660291,0.66
665,-0.25958488815365854,0.25958488815365854,"(2, 10, -7)","(2, 10, 7)",0.9627855861858968,664.9,1.9610055324145743,1.5370481325910041,2.36
665,-0.18009918769071073,0.18009918769071073,"(4, 3, -9)","(3, 9, 4)",1.1567043334812663,664.8,2.445033036752291,1.526752934166019,2.72
665,1.380581882211765,1.380581882211765,"(-2, -4, 5)","(2, 5, 4)",1.7752889029363332,665.2,16.683542381099823,6.9489122700425865,7.09
665,1.6888311695504026,1.6888311695504026,"(5, 6, -12)","(5, 12, 6)",0.8317606392319908,665.4,8.093461001442982,3.797573799606246,1.68
666,-1.2388316993733022,1.2388316993733022,"(-1, 7, 0)","(0, 7, 1)",1.6841869314301192,665.8,159.62717250968313,63.885051964971105,238.77
666,-0.6437314241222166,0.6437314241222166,"(0, 7, -2)","(0, 7, 2)",1.6358269560649379,665.9,155.59293813860828,62.36616756147289,195.74
666,-0.4084246321758825,0.4084246321758825,"(-9, 1, 17)","(1, 17, 9)",0.6182844733833726,665.5,1.6803747086281133,1.2967515904961646,2.21
667,-2.9148733169243592,2.9148733169243592,"(-5, -5, 11)","(5, 11, 5)",0.9107039915548403,667.0,40.953444760563876,16.932658772119435,90.31
667,-2.626979344566605,2.626979344566605,"(-7, 2, 13)","(2, 13, 7)",0.7992797461543818,666.7,2.0433913058718374,1.357684331056884,5.61
667,-0.933840973147505,0.933840973147505,"(7, 2, -15)","(2, 15, 7)",0.7142543553753538,667.4,3.8439142855473687,2.2124599089809722,5.91
667,-0.7467747603894443,0.7467747603894443,"(8, -2, -16)","(2, 16, 8)",0.6616111111111113,667.2,3.527238174244769,1.972163366886132,5.0
667,-0.4693981478911742,0.4693981478911742,"(-7, -6, 15)","(6, 15, 7)",0.6763857484048297,666.9,3.922873700875721,2.2733926495416914,4.99
667,1.8459815944308093,1.8459815944308093,"(-5, -1, 10)","(1, 10, 5)",1.0609380433116875,667.4,16.897992089873984,7.1874996640825355,3.63
668,-3.7885983300934303,3.7885983300934303,"(1, 0, -2)","(0, 2, 1)",5.325866708809,668.1,150.78716853709403,60.29745345352364,379.23
668,-1.1896839415261942,1.1896839415261942,"(-6, 6, 10)","(6, 10, 6)",0.9080527370454947,668.2,6.137050819930712,2.818352894440127,9.49
668,-1.1823558622068138,1.1823558622068138,"(3, 16, -11)","(3, 16, 11)",0.6061521402242558,668.1,0.3656851255747109,1.0101145624602008,1.56
668,0.083294208701923,0.083294208701923,"(6, 9, -15)","(6, 15, 9)",0.6439649680820838,668.1,1.2761531316270671,1.2744359215530485,1.17
668,0.27122072939828873,0.27122072939828873,"(-7, -2, 14)","(2, 14, 7)",0.7547022099496009,668.0,0.9886534675445309,1.174886109374726,0.67
